unix_timestamp,yaw,pitch,roll
1790139561.072721,132.4,-2.37,3.49
1790139561.2664938,114.81,-1.09,3.97
1790139561.4745278,97.08,0.32,4.09
1790139561.6844614,79.9,1.64,3.78
1790139561.8772233,76.78,1.88,3.69
1790139562.0703812,76.77,1.89,3.7
1790139562.2967186,76.77,1.89,3.71
1790139562.5029042,76.82,1.89,3.71
1790139562.7021842,76.78,1.89,3.71
1790139562.9086988,76.75,1.89,3.72
1790139563.0346813,76.77,1.89,3.72
1790139563.289284,76.78,1.99,3.68
1790139563.4352174,76.62,1.73,3.72
1790139563.6308684,76.61,1.66,3.71
1790139563.946216,76.71,1.71,3.68
1790139564.074083,76.7,1.58,3.69
1790139564.2659287,76.65,1.52,3.75
1790139564.4552443,76.67,1.35,3.81
1790139564.6458826,76.66,1.22,3.75
1790139564.964856,76.64,1.18,3.74
1790139565.0930045,76.63,1.15,3.73
1790139565.3670392,76.6,1.09,3.8
1790139565.5759668,76.42,1.18,3.69
1790139565.785054,76.39,1.2,3.72
1790139565.9721043,76.36,1.19,3.74
1790139566.0857074,76.36,1.19,3.74
1790139566.374848,76.34,1.19,3.74
1790139566.5372422,76.29,1.2,3.74
1790139566.784907,76.29,1.21,3.75
1790139567.0050268,76.28,1.21,3.75
1790139567.1982899,76.26,1.2,3.74
1790139567.2949924,76.23,1.21,3.75
1790139567.6257722,76.22,1.21,3.75
1790139567.7985537,76.22,1.21,3.75
1790139567.9705393,76.21,1.21,3.75
1790139568.2379143,76.18,1.21,3.75
1790139568.4388864,76.18,1.22,3.74
1790139568.643009,76.16,1.21,3.75
1790139568.8055723,76.15,1.21,3.74
1790139569.0472965,76.15,1.21,3.75
1790139569.2567444,76.15,1.22,3.75
1790139569.4663534,76.15,1.21,3.74
1790139569.659623,76.15,1.22,3.74
1790139569.81166,76.15,1.21,3.75
1790139570.0768394,76.11,1.21,3.76
1790139570.277963,76.13,1.2,3.77
1790139570.4854348,76.13,1.19,3.78
1790139570.6952412,76.15,1.19,3.79
1790139570.823286,76.14,1.18,3.79
1790139570.9226506,76.13,1.17,3.8
1790139571.2067695,76.12,1.16,3.82
1790139571.334889,76.14,1.2,3.83
1790139571.5276382,76.18,1.14,3.91
1790139571.7934194,76.26,0.94,3.89
1790139571.9267178,76.26,1.01,3.79
1790139572.165336,76.26,0.95,3.82
1790139572.3723109,76.31,1.09,3.83
1790139572.5584028,76.27,1.25,3.94
1790139572.753741,76.37,1.38,3.82
1790139572.9600222,76.32,1.37,3.79
1790139573.1890442,76.24,1.38,3.83
1790139573.3594456,76.28,1.31,3.83
1790139573.5676205,76.43,1.31,3.86
1790139573.767463,76.49,1.3,3.84
1790139573.963428,76.48,1.3,3.88
1790139574.177057,76.48,1.3,3.89
1790139574.3868206,76.48,1.3,3.9
1790139574.579324,76.48,1.3,3.9
1790139574.789629,76.41,1.31,3.91
1790139574.9835064,76.41,1.32,3.91
1790139575.3701563,76.41,1.32,3.9
1790139575.386166,76.37,1.33,3.91
1790139575.6119957,76.32,1.34,3.9
1790139575.8086615,76.33,1.34,3.9
1790139576.1904948,76.32,1.34,3.9
1790139576.20631,76.33,1.33,3.9
1790139576.416879,76.34,1.33,3.9
1790139576.6261625,76.35,1.33,3.91
1790139576.8379886,76.37,1.33,3.91
1790139577.0449796,76.37,1.33,3.91
1790139577.2422776,76.37,1.33,3.91
1790139577.4487808,76.37,1.33,3.91
1790139577.658984,76.37,1.33,3.91
1790139577.8536232,76.4,1.33,3.91
1790139578.0949981,76.38,1.33,3.91
1790139578.2741418,76.38,1.34,3.91
1790139578.481407,76.41,1.34,3.92
1790139578.6753664,76.39,1.34,3.92
1790139578.9005244,76.44,1.34,3.93
1790139579.09408,76.45,1.34,3.93
1790139579.2556748,68.77,1.9,3.66
1790139579.4967055,52.87,2.88,3.0
1790139579.673635,35.55,3.71,1.95
1790139579.9179633,17.79,4.28,0.66
1790139580.1078048,-2.04,4.39,-0.85
1790139580.312012,-12.58,4.25,-1.67
1790139580.5388658,-13.64,4.23,-1.7
1790139580.7255967,-13.61,4.24,-1.7
1790139580.9190855,-13.6,4.24,-1.71
1790139581.1499698,-13.52,4.25,-1.71
1790139581.3453166,-13.53,4.24,-1.7
1790139581.5398378,-13.53,4.23,-1.7
1790139581.7323527,-13.53,4.23,-1.69
1790139581.9096205,-13.6,4.35,-1.79
1790139582.117903,-13.59,4.04,-1.7
1790139582.3759155,-13.58,4.15,-1.81
1790139582.5536954,-13.59,4.24,-1.75
1790139582.7466266,-13.55,4.14,-1.78
1790139582.9379296,-13.54,4.16,-1.73
1790139583.1760077,-13.56,3.96,-1.69
1790139583.385389,-13.55,3.97,-1.76
1790139583.5625474,-13.61,4.0,-1.73
1790139583.805503,-13.6,3.97,-1.73
1790139583.9564817,-13.66,3.92,-1.72
1790139584.2145286,-13.65,3.93,-1.72
1790139584.4212162,-13.65,3.94,-1.7
1790139584.6208513,-13.66,3.94,-1.7
1790139584.8172739,-13.67,3.93,-1.69
1790139584.962472,-13.67,3.93,-1.68
1790139585.2335541,-13.67,3.92,-1.68
1790139585.4422433,-13.68,3.92,-1.68
1790139585.570575,-13.68,3.92,-1.68
1790139585.8447788,-13.69,3.91,-1.68
1790139585.989599,-13.68,3.92,-1.68
1790139586.2467685,-13.71,3.92,-1.69
1790139586.4555373,-13.72,3.91,-1.69
1790139586.6651092,-13.68,3.9,-1.69
1790139586.8423617,-13.72,3.9,-1.7
1790139586.9873931,-13.73,3.89,-1.7
1790139587.2770972,-13.74,3.89,-1.7
1790139587.4837759,-13.74,3.88,-1.69
1790139587.6934948,-13.74,3.88,-1.69
1790139587.9016454,-13.75,3.88,-1.69
1790139588.0123274,-13.74,3.88,-1.69
1790139588.3020196,-13.75,3.88,-1.69
1790139588.509532,-13.78,3.88,-1.7
1790139588.6806302,-13.74,3.88,-1.69
1790139588.9216537,-13.74,3.88,-1.68
1790139589.1295528,-13.74,3.88,-1.67
1790139589.3227665,-13.71,3.88,-1.67
1790139589.4515254,-13.73,3.87,-1.66
1790139589.7446036,-13.72,3.87,-1.66
1790139589.9452934,-12.64,3.88,-1.57
1790139590.145747,4.89,4.04,-0.38
1790139590.3538725,22.0,3.81,0.84
1790139590.5484838,39.68,3.28,1.92
1790139590.7605555,57.58,2.38,2.83
1790139590.9667869,73.47,1.35,3.37
1790139591.1747875,76.14,1.21,3.51
1790139591.3690457,76.11,1.22,3.53
1790139591.5787296,76.11,1.22,3.55
1790139591.7843323,76.04,1.23,3.55
1790139591.9943593,76.07,1.23,3.56
1790139592.1849852,76.13,1.23,3.56
1790139592.3153925,76.09,1.28,3.56
1790139592.5664494,76.13,1.13,3.63
1790139592.7022982,76.19,1.01,3.5
1790139592.9548683,76.15,1.07,3.46
1790139593.1958137,76.18,1.02,3.47
1790139593.3406625,76.23,1.11,3.51
1790139593.5339031,76.29,1.12,3.54
1790139593.7750132,76.29,1.13,3.44
1790139593.919485,76.27,1.14,3.37
1790139594.1613185,76.3,1.19,3.36
1790139594.3546424,76.35,1.19,3.38
1790139594.6459181,76.94,1.14,3.36
1790139594.8502154,76.72,1.17,3.36
1790139594.9632428,76.71,1.16,3.35
1790139595.186871,76.7,1.16,3.34
1790139595.445334,76.74,1.15,3.33
1790139595.6818306,76.72,1.15,3.33
1790139595.8819299,76.74,1.15,3.31
1790139596.0872433,76.78,1.14,3.31
1790139596.2658415,76.75,1.13,3.29
1790139596.499649,76.76,1.12,3.29
1790139596.5492766,76.8,1.11,3.27
1790139596.9005911,76.82,1.1,3.26
1790139596.9792368,76.85,1.1,3.26
1790139597.3177624,76.89,1.09,3.25
1790139597.3982108,76.91,1.08,3.24
1790139597.735029,76.93,1.08,3.24
1790139597.9321377,76.97,1.07,3.23
1790139598.1224592,76.99,1.06,3.22
1790139598.3366256,77.01,1.06,3.21
1790139598.486316,77.05,1.04,3.21
1790139598.7524376,77.07,1.03,3.2
1790139598.9257286,77.08,1.02,3.19
1790139599.1185164,77.08,1.01,3.18
1790139599.3756998,77.12,1.0,3.17
1790139599.56944,77.14,1.0,3.17
1790139599.7048206,77.17,1.0,3.16
1790139599.97483,77.19,0.99,3.15
1790139600.1304781,77.23,0.99,3.14
1790139600.384005,88.23,0.29,3.27
1790139600.5839016,106.56,-0.86,3.12
1790139600.7928483,124.04,-1.9,2.66
1790139601.006293,141.86,-2.76,1.99
1790139601.132142,159.84,-3.36,1.02
1790139601.4030252,167.27,-3.54,0.55
1790139601.618023,167.27,-3.52,0.6
1790139601.798217,167.28,-3.51,0.61
1790139602.0184572,167.29,-3.51,0.6
1790139602.142069,167.22,-3.51,0.61
1790139602.427111,167.22,-3.51,0.61
1790139602.5545492,167.18,-3.51,0.61
1790139602.695983,167.2,-3.48,0.61
1790139602.8709226,167.19,-3.52,0.71
1790139603.124934,167.27,-3.69,0.58
1790139603.3245494,167.23,-3.64,0.56
1790139603.5224462,167.18,-3.75,0.56
1790139603.7600965,167.24,-3.82,0.57
1790139603.8864243,167.18,-3.93,0.65
1790139604.1405363,167.25,-3.94,0.63
1790139604.3310394,167.21,-3.94,0.62
1790139604.541173,167.18,-3.77,0.57
1790139604.9046981,167.23,-3.87,0.6
1790139604.9046981,167.35,-3.88,0.59
1790139605.127275,167.12,-3.86,0.56
1790139605.3218718,167.14,-3.87,0.53
1790139605.517211,167.14,-3.87,0.52
1790139605.883265,167.15,-3.87,0.52
1790139605.9467597,167.12,-3.88,0.52
1790139606.1366498,167.14,-3.87,0.52
1790139606.5338979,167.15,-3.87,0.51
1790139606.7072866,167.15,-3.87,0.51
1790139606.943685,167.14,-3.87,0.51
1790139607.0542803,167.13,-3.86,0.52
1790139607.1554027,167.12,-3.87,0.52
1790139607.3589787,167.12,-3.87,0.52
1790139607.561326,167.14,-3.86,0.52
1790139607.7808373,167.12,-3.86,0.53
1790139607.9723172,167.11,-3.86,0.53
1790139608.1787767,167.11,-3.86,0.53
1790139608.368465,167.11,-3.86,0.53
1790139608.7814116,167.12,-3.86,0.53
1790139608.8000097,167.11,-3.86,0.53
1790139608.9869025,167.11,-3.86,0.53
1790139609.1931958,167.13,-3.87,0.53
1790139609.6048775,167.12,-3.88,0.54
1790139609.6214118,167.12,-3.89,0.54
1790139609.8106883,167.14,-3.89,0.54
1790139610.017187,167.17,-3.89,0.55
1790139610.2238405,167.16,-3.91,0.55
1790139610.4512146,167.18,-3.91,0.55
1790139610.638217,174.12,-3.98,0.14
1790139610.833717,-169.97,-3.99,-0.91
1790139611.0380998,-152.57,-3.65,-2.02
1790139611.2419298,-134.85,-2.94,-3.06
1790139611.448915,-116.96,-2.02,-3.9
1790139611.6558552,-99.01,-0.86,-4.29
1790139611.8654475,-79.3,0.52,-4.28
1790139612.0216794,-61.28,1.7,-3.87
1790139612.2435808,-43.32,2.69,-3.21
1790139612.467669,-25.36,3.38,-2.26
1790139612.672587,-13.45,3.67,-1.46
1790139612.8794298,-12.59,3.67,-1.41
1790139613.0857246,-12.6,3.67,-1.39
1790139613.2612786,-12.58,3.66,-1.37
1790139613.5018702,-12.56,3.66,-1.35
1790139613.6951172,-12.56,3.66,-1.34
1790139613.9030287,-12.56,3.66,-1.34
1790139614.1056998,-12.59,3.66,-1.34
1790139614.2654474,-12.59,3.66,-1.35
1790139614.4882746,-12.79,3.73,-1.27
1790139614.680078,-12.65,3.63,-1.34
1790139614.9347415,-12.65,3.74,-1.46
1790139615.1262243,-12.63,3.68,-1.46
1790139615.3362079,-12.67,3.69,-1.41
1790139615.4927099,-12.7,3.55,-1.41
1790139615.699187,-12.61,3.41,-1.4
1790139615.9428873,-12.66,3.43,-1.5
1790139616.133468,-12.74,3.34,-1.53
1790139616.3678858,-12.74,3.33,-1.46
1790139616.5787458,-12.44,3.21,-1.51
1790139616.7658057,-12.4,3.24,-1.51
1790139616.9836173,-12.41,3.24,-1.51
1790139617.17319,-12.42,3.24,-1.51
1790139617.3800962,-12.44,3.23,-1.52
1790139617.5649638,-12.45,3.23,-1.53
1790139617.7919738,-12.48,3.22,-1.54
1790139617.9985251,-12.5,3.22,-1.56
1790139618.2075403,-12.5,3.21,-1.59
1790139618.3799176,-12.52,3.21,-1.6
1790139618.6213794,-12.56,3.2,-1.62
1790139618.8114774,-12.57,3.19,-1.64
1790139619.0205443,-12.54,3.19,-1.65
1790139619.214062,-12.63,3.18,-1.68
1790139619.4407496,-12.65,3.17,-1.7
1790139619.6442826,-12.67,3.17,-1.71
1790139619.8398,-12.69,3.16,-1.73
1790139620.0472138,-12.71,3.15,-1.74
1790139620.2531562,-12.73,3.14,-1.76
1790139620.4587204,-12.74,3.12,-1.77
1790139620.6664195,-12.76,3.11,-1.79
1790139620.8569577,-12.88,3.09,-1.81
1790139621.0502288,-12.92,3.08,-1.82
1790139621.2791014,-12.98,3.07,-1.83
1790139621.4857402,-12.99,3.06,-1.85
1790139621.681469,-13.02,3.04,-1.86
1790139621.887769,-13.03,3.04,-1.88
1790139622.096522,-13.05,3.03,-1.9
1790139622.3039758,-13.06,3.02,-1.91
1790139622.4363315,-13.08,3.01,-1.92
1790139622.6853886,-13.34,3.13,-1.9
1790139622.8668315,-13.3,2.95,-1.87
1790139623.0748823,-13.3,3.15,-1.97
1790139623.2673361,-13.31,3.32,-1.99
1790139623.4607267,-13.35,3.5,-2.06
1790139623.699929,-13.34,3.54,-2.07
1790139623.892495,-13.31,3.47,-2.04
1790139624.1034052,-13.34,3.47,-2.12
1790139624.3210275,-13.41,3.38,-2.18
1790139624.514563,-13.15,3.35,-2.19
1790139624.765049,-13.2,3.34,-2.2
1790139624.960871,-13.23,3.35,-2.25
1790139625.1678007,-13.12,3.4,-2.24
1790139625.3372786,-13.16,3.41,-2.26
1790139625.5715888,-13.16,3.42,-2.23
1790139625.7832909,-13.11,3.42,-2.23
1790139625.989102,-13.14,3.44,-2.23
1790139626.1831756,-13.18,3.48,-2.27
1790139626.3515034,-13.17,3.41,-2.32
1790139626.6053474,-13.18,3.37,-2.29
1790139626.811799,-13.2,3.34,-2.33
1790139627.007995,-13.19,3.35,-2.29
1790139627.213894,-13.16,3.25,-2.18
1790139627.374414,-13.08,3.17,-2.24
1790139627.6169825,-13.21,3.07,-2.28
1790139627.8257084,-13.19,2.98,-2.24
1790139628.0325925,-13.16,2.9,-2.27
1790139628.2388303,-13.21,2.8,-2.22
1790139628.3838763,-13.26,2.73,-2.23
1790139628.6517131,-13.13,2.68,-2.26
1790139628.8441846,-13.17,2.7,-2.3
1790139628.9893029,-13.18,2.68,-2.31
1790139629.1959336,-13.19,2.67,-2.32
1790139629.3842852,-13.19,2.66,-2.32
1790139629.6740599,-13.22,2.67,-2.32
1790139629.883114,-13.2,2.67,-2.32
1790139630.0916178,-13.15,2.68,-2.33
1790139630.2837653,-13.17,2.68,-2.33
1790139630.395794,-13.19,2.69,-2.34
1790139630.699334,-13.17,2.69,-2.34
1790139630.900547,-13.14,2.69,-2.34
1790139631.074396,-13.14,2.69,-2.34
1790139631.3111758,-13.11,2.69,-2.34
1790139631.5196493,-13.08,2.7,-2.35
1790139631.7123494,-13.06,2.7,-2.34
1790139631.922631,-13.05,2.7,-2.34
1790139632.1359704,-13.05,2.7,-2.34
1790139632.3409264,-13.06,2.7,-2.34
1790139632.4374115,-13.05,2.7,-2.34
1790139632.7434068,-13.09,2.7,-2.34
1790139632.9205823,-13.06,2.69,-2.34
1790139633.1630106,-13.06,2.69,-2.33
1790139633.3647537,-13.04,2.7,-2.33
1790139633.562538,-12.99,2.71,-2.32
1790139633.7682102,-13.04,2.7,-2.32
1790139633.9745383,-13.02,2.7,-2.32
1790139634.175391,-13.01,2.71,-2.31
1790139634.285894,-13.01,2.71,-2.32
1790139634.4771228,-13.05,2.85,-2.33
1790139634.685087,-13.2,2.83,-2.32
1790139634.8790727,-13.02,2.95,-2.4
1790139635.055669,-13.0,3.2,-2.37
1790139635.2619169,-12.94,3.27,-2.48
1790139635.5660245,-12.95,3.32,-2.41
1790139635.7089963,-12.92,3.28,-2.41
1790139635.9033191,-12.93,3.23,-2.44
1790139636.2306159,-12.92,3.21,-2.46
1790139636.324709,-12.51,3.22,-2.4
1790139636.634382,-12.6,3.18,-2.47
1790139636.8411415,-12.57,3.23,-2.5
1790139637.0501666,-12.51,3.29,-2.45
1790139637.2585998,-12.53,3.31,-2.42
1790139637.4595165,-12.58,3.33,-2.38
1790139637.6630807,-12.53,3.32,-2.34
1790139637.8606837,-12.49,3.34,-2.38
1790139638.0642831,-12.42,3.38,-2.37
1790139638.2740796,-12.53,3.3,-2.39
1790139638.4825318,-12.52,3.34,-2.31
1790139638.6440587,-12.41,3.21,-2.25
1790139638.8864799,-12.59,3.14,-2.31
1790139639.0489113,-12.47,3.02,-2.22
1790139639.3057518,-12.47,2.92,-2.25
1790139639.4715755,-12.6,2.83,-2.18
1790139639.70514,-12.93,2.78,-2.25
1790139639.8023372,-12.81,2.73,-2.25
1790139640.1228442,-12.8,2.74,-2.25
1790139640.233675,-12.79,2.74,-2.24
1790139640.4274921,-12.78,2.74,-2.24
1790139640.5723917,-12.77,2.74,-2.24
1790139640.9411714,-12.77,2.74,-2.25
1790139641.1181445,-12.76,2.74,-2.25
1790139641.3438318,-12.75,2.75,-2.26
1790139641.4900885,-12.75,2.75,-2.27
1790139641.7646353,-12.74,2.75,-2.27
1790139641.941463,-12.72,2.74,-2.28
1790139642.1654873,-12.71,2.74,-2.29
1790139642.375198,-12.69,2.74,-2.29
1790139642.391342,-12.67,2.74,-2.29
1790139642.781011,-12.67,2.74,-2.3
1790139642.9886801,-12.67,2.74,-2.3
1790139643.1899133,-12.67,2.74,-2.3
1790139643.3908534,-12.67,2.74,-2.3
1790139643.524733,-12.67,2.74,-2.3
1790139643.775592,-12.64,2.74,-2.3
1790139644.0074403,-12.67,2.74,-2.3
1790139644.030706,-12.62,2.74,-2.3
1790139644.228918,-12.61,2.75,-2.29
1790139644.4276934,-12.6,2.74,-2.3
1790139644.6185696,-12.58,2.75,-2.3
1790139644.8606896,-12.56,2.75,-2.29
1790139645.0364118,-12.54,2.76,-2.29
1790139645.2783346,-12.53,2.76,-2.29
1790139645.485256,-12.54,2.99,-2.28
1790139645.6684387,-12.63,3.0,-2.31
1790139645.8721218,-12.66,3.27,-2.31
1790139646.0632408,-12.6,3.28,-2.45
1790139646.3057723,-12.62,3.3,-2.39
1790139646.5134597,-12.58,3.33,-2.35
1790139646.707194,-12.57,3.3,-2.42
1790139646.8879561,-12.55,3.25,-2.4
1790139647.1307566,-12.11,3.19,-2.37
1790139647.4899092,-12.18,3.24,-2.4
1790139647.5539596,-12.14,3.31,-2.41
1790139647.7038445,-12.02,3.32,-2.38
1790139647.9244564,-12.0,3.35,-2.38
1790139648.106648,-12.05,3.32,-2.37
1790139648.5037026,-12.02,3.39,-2.37
1790139648.5231867,-11.99,3.42,-2.39
1790139648.7287214,-11.96,3.36,-2.35
1790139648.9248424,-12.03,3.36,-2.34
1790139649.1403425,-12.16,3.36,-2.35
1790139649.3449461,-12.04,3.24,-2.28
1790139649.549497,-12.0,3.09,-2.21
1790139649.7452962,-12.02,3.0,-2.21
1790139649.9522636,-12.05,2.89,-2.23
1790139650.1621988,-12.22,2.75,-2.18
1790139650.3683968,-12.2,2.83,-2.24
1790139650.5722919,-12.16,2.81,-2.24
1790139650.7633646,-12.14,2.81,-2.24
1790139650.9740734,-12.13,2.81,-2.24
1790139651.1660879,-12.13,2.81,-2.24
1790139651.377574,-12.12,2.82,-2.24
1790139651.5850432,-12.09,2.82,-2.24
1790139651.7958436,-12.06,2.83,-2.25
1790139651.991894,-12.1,2.82,-2.25
1790139652.195507,-12.11,2.82,-2.25
1790139652.4011736,-12.13,2.82,-2.25
1790139652.6143003,-12.11,2.82,-2.25
1790139652.7991424,-12.16,2.83,-2.25
1790139653.023077,-12.16,2.82,-2.25
1790139653.221204,-12.16,2.82,-2.25
1790139653.4322317,-12.17,2.82,-2.25
1790139653.622168,-12.17,2.82,-2.24
1790139653.831362,-12.18,2.82,-2.24
1790139654.040907,-12.17,2.82,-2.25
1790139654.2516332,-12.18,2.82,-2.24
1790139654.4556973,-12.16,2.82,-2.24
1790139654.6373925,-12.16,2.83,-2.24
1790139654.8476317,-12.16,2.83,-2.24
1790139655.0699205,-12.15,2.84,-2.23
1790139655.2648182,-12.12,2.85,-2.22
1790139655.471949,-12.17,2.84,-2.23
1790139655.6648757,-12.17,2.83,-2.23
1790139655.8836653,-12.19,2.83,-2.22
1790139656.0683808,-12.18,2.83,-2.23
1790139656.2541404,-12.32,2.95,-2.23
1790139656.470735,-12.31,2.98,-2.24
1790139656.6393702,-12.3,3.14,-2.29
1790139656.849767,-12.34,3.33,-2.3
1790139657.090763,-12.34,3.29,-2.35
1790139657.229024,-12.35,3.35,-2.3
1790139657.4279485,-12.35,3.31,-2.33
1790139657.678275,-12.33,3.28,-2.37
1790139657.8584435,-12.33,3.21,-2.37
1790139658.137586,-12.3,3.2,-2.37
1790139658.3408053,-12.36,3.28,-2.39
1790139658.5499084,-12.26,3.34,-2.35
1790139658.693551,-12.36,3.36,-2.33
1790139658.9526384,-12.28,3.33,-2.36
1790139659.1665518,-12.34,3.34,-2.32
1790139659.371702,-12.37,3.27,-2.38
1790139659.5657477,-12.36,3.34,-2.34
1790139659.6878622,-12.35,3.26,-2.17
1790139659.981614,-12.33,3.07,-2.2
1790139660.1895237,-12.34,2.99,-2.25
1790139660.3930748,-12.35,2.88,-2.18
1790139660.5902612,-12.3,2.8,-2.23
1790139660.6907082,-12.33,2.8,-2.17
1790139661.002196,-12.33,2.78,-2.17
1790139661.1062758,-12.33,2.77,-2.17
1790139661.307509,-12.33,2.78,-2.17
1790139661.6229897,-12.33,2.78,-2.18
1790139661.8257267,-12.32,2.78,-2.18
1790139662.026516,-12.27,2.79,-2.19
1790139662.2043195,-12.28,2.8,-2.19
1790139662.4304864,-12.3,2.8,-2.19
1790139662.639547,-12.28,2.81,-2.19
1790139662.7043498,-12.26,2.81,-2.19
1790139663.0283365,-12.28,2.81,-2.19
1790139663.257348,-12.22,2.82,-2.18
1790139663.4656181,-12.23,2.82,-2.18
1790139663.6583006,-12.22,2.83,-2.19
1790139663.7060664,-12.21,2.83,-2.18
1790139664.0774739,-12.21,2.83,-2.18
1790139664.2875795,-12.21,2.83,-2.18
1790139664.4989364,-12.21,2.83,-2.18
1790139664.6900253,-12.21,2.83,-2.18
1790139664.8685534,-12.21,2.84,-2.18
1790139665.0929654,-12.25,2.83,-2.18
1790139665.3054523,-12.23,2.84,-2.18
1790139665.514411,-12.23,2.84,-2.18
1790139665.7154276,-12.22,2.85,-2.17
1790139665.9169176,-12.24,2.85,-2.17
1790139666.129044,-12.24,2.86,-2.17
1790139666.2417934,-12.24,2.87,-2.17
1790139666.3864453,-12.23,2.94,-2.16
1790139666.6328475,-12.53,3.03,-2.18
1790139666.821182,-12.46,3.1,-2.18
1790139667.0225112,-12.37,3.36,-2.25
1790139667.2703784,-12.39,3.29,-2.28
1790139667.3997023,-12.47,3.34,-2.31
1790139667.6581101,-12.35,3.32,-2.27
1790139667.9731324,-12.31,3.27,-2.29
1790139668.0530775,-12.36,3.21,-2.25
1790139668.3689785,-12.33,3.27,-2.3
1790139668.5761693,-12.39,3.32,-2.3
1790139668.7530808,-12.39,3.35,-2.3
1790139668.9927368,-12.32,3.43,-2.29
1790139669.202727,-12.36,3.38,-2.27
1790139669.3959985,-12.35,3.39,-2.28
1790139669.6098342,-12.32,3.36,-2.27
1790139669.751323,-12.41,3.41,-2.23
1790139670.008781,-12.4,3.4,-2.3
1790139670.217208,-12.32,3.29,-2.15
1790139670.4270484,-12.36,3.15,-2.11
1790139670.6357133,-12.37,3.04,-2.16
1790139670.76103,-12.25,3.0,-2.09
1790139671.0434737,-12.35,2.98,-2.09
1790139671.2448547,-12.35,2.98,-2.08
1790139671.3613665,-12.35,2.98,-2.08
1790139671.629314,-12.35,2.98,-2.08
1790139671.776735,-12.39,2.98,-2.08
1790139672.0645578,-12.38,2.99,-2.09
1790139672.273433,-12.37,2.99,-2.09
1790139672.452779,-12.39,2.99,-2.1
1790139672.6755228,-12.39,3.0,-2.1
1790139672.7877595,-12.39,3.0,-2.11
1790139673.0934024,-12.39,3.01,-2.12
1790139673.285411,-12.4,3.01,-2.11
1790139673.495288,-12.36,3.01,-2.11
1790139673.7073896,-12.38,3.02,-2.12
1790139673.8003752,-12.36,3.02,-2.12
1790139674.1054173,-12.35,3.03,-2.12
1790139674.3149226,-12.35,3.03,-2.12
1790139674.4439163,-12.35,3.02,-2.12
1790139674.733271,-12.35,3.03,-2.12
1790139674.8182473,-12.35,3.03,-2.12
1790139675.1034336,-12.32,3.03,-2.12
1790139675.345162,-12.35,3.03,-2.11
1790139675.5370822,-12.28,3.04,-2.11
1790139675.7490544,-12.25,3.05,-2.1
1790139675.7667217,-12.25,3.05,-2.1
1790139675.9746358,-12.18,3.05,-2.09
1790139676.1749053,-12.15,3.05,-2.09
1790139676.3650515,-12.12,3.06,-2.09
1790139676.6762648,-12.07,3.09,-2.07
1790139676.809469,-12.13,3.24,-2.12
1790139676.9865184,-11.98,3.34,-2.08
1790139677.2433918,-11.91,3.53,-2.14
1790139677.435462,-11.83,3.46,-2.14
1790139677.643419,-11.84,3.54,-2.19
1790139677.8192923,-11.79,3.52,-2.15
1790139678.0013871,-11.68,3.41,-2.16
1790139678.4090803,-11.66,3.43,-2.2
1790139678.4195988,-11.7,3.55,-2.17
1790139678.6175296,-11.62,3.51,-2.18
1790139678.8246827,-11.65,3.53,-2.16
1790139679.223215,-11.66,3.59,-2.11
1790139679.2389216,-11.64,3.62,-2.17
1790139679.4478643,-11.71,3.62,-2.15
1790139679.642179,-11.64,3.56,-2.11
1790139679.8507514,-11.63,3.66,-2.1
1790139680.0730624,-11.74,3.66,-2.13
1790139680.2686574,-11.74,3.55,-2.0
1790139680.4620657,-11.61,3.43,-1.97
1790139680.6689093,-11.7,3.34,-1.97
1790139680.8779788,-12.05,3.2,-1.98
1790139681.092701,-12.06,3.23,-2.02
1790139681.2932572,-12.02,3.24,-2.01
1790139681.4881656,-11.98,3.24,-2.0
1790139681.858514,-11.95,3.25,-2.0
1790139681.8881838,-11.91,3.26,-2.0
1790139682.0819695,-11.92,3.26,-2.0
1790139682.309939,-11.91,3.25,-2.0
1790139682.692743,-11.86,3.25,-2.0
1790139682.7104576,-11.87,3.25,-2.01
1790139682.9188778,-11.89,3.25,-2.01
1790139683.1279578,-11.9,3.25,-2.02
1790139683.5103233,-11.89,3.24,-2.02
1790139683.7410553,-11.92,3.24,-2.03
1790139683.7410553,-11.93,3.25,-2.03
1790139684.1243887,-11.94,3.24,-2.03
1790139684.1409528,-11.95,3.24,-2.04
1790139684.5593653,-11.95,3.24,-2.04
1790139684.5714931,-11.95,3.24,-2.04
1790139684.7620423,-11.95,3.24,-2.04
1790139684.9855616,-11.95,3.24,-2.04
1790139685.593223,-11.91,3.25,-2.03
1790139685.9329717,-11.87,3.26,-2.04
1790139686.1914434,-11.86,3.26,-2.04
1790139686.212321,-11.84,3.26,-2.04
1790139686.4186616,-11.82,3.26,-2.03
1790139686.6194413,-11.8,3.26,-2.03
1790139686.823842,-11.78,3.28,-2.03
1790139687.0329106,-11.76,3.28,-2.03
1790139687.232095,-12.04,3.46,-2.06
1790139687.4251528,-11.84,3.52,-2.01
1790139687.6670992,-11.75,3.74,-2.14
1790139687.8600867,-11.71,3.63,-2.07
1790139688.053069,-11.66,3.68,-2.16
1790139688.24629,-11.69,3.73,-2.12
1790139688.4703221,-11.63,3.66,-2.12
1790139688.8560941,-11.63,3.63,-2.09
1790139688.8687837,-10.93,3.59,-2.06
1790139689.0673337,-11.16,3.64,-2.11
1790139689.2613406,-11.12,3.68,-2.09
