unix_timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1790151229.3092067,-0.01071,0.00722,-1.00271,0.00409,0.00472,0.00109
1790151229.311216,-0.0132,0.01061,-1.00313,0.0027,0.00594,-0.00234
1790151229.5069902,-0.00815,0.00124,-1.00371,0.00462,0.0051,0.01394
1790151229.69506,-0.03589,-0.00973,-1.00503,0.00648,0.00486,0.03237
1790151229.9129367,-0.00972,-0.00397,-1.00363,0.00335,0.00116,0.00172
1790151229.9129367,-0.02654,0.00363,-1.00155,0.00639,0.00619,0.00067
1790151230.1244695,-0.01034,0.00834,-1.00226,0.00204,0.00366,-0.00287
1790151230.1244695,-0.00756,0.00928,-1.00199,0.00288,0.00354,-0.00107
1790151230.321993,-0.0115,0.00893,-1.00291,0.00235,0.011,-0.00172
1790151230.5396523,-0.0111,0.00811,-1.00225,0.00514,0.00437,-0.00072
1790151230.5486758,-0.01264,0.00819,-1.0031,0.00423,0.00916,0.00024
1790151230.7076237,-0.01289,0.0073,-1.00393,0.00142,0.00822,0.00138
1790151230.9395921,-0.01176,0.00697,-1.00185,0.00298,0.0048,0.004
1790151230.9545696,-0.01169,0.00747,-1.00408,0.0037,0.0053,-0.00129
1790151231.1601589,-0.01024,0.00783,-1.00572,0.003,0.00797,-0.00105
1790151231.1652172,-0.01002,0.00947,-1.00426,0.00514,0.00556,0.00152
1790151231.3568425,-0.00792,0.01465,-1.00192,-0.0017,0.00559,-0.02507
1790151231.3695865,-0.00437,0.03043,-1.00258,0.00339,0.01128,-0.00512
1790151231.5311735,-0.00351,0.00344,-1.00258,-0.00021,0.01991,4e-05
1790151231.5494735,-0.0054,0.01616,-1.00113,0.00206,0.00306,-0.01142
1790151231.7237818,-0.01291,0.02468,-1.00396,0.00504,0.00792,-0.00201
1790151231.7634876,-0.01529,0.00372,-1.00154,0.00536,0.0051,0.00551
1790151231.9726453,-0.01068,0.00542,-1.00483,0.00139,0.00749,0.0016
1790151232.1673396,-0.00937,0.00789,-1.0046,0.00068,0.00798,0.00216
1790151232.2942784,-0.00657,0.00596,-1.00251,0.00731,0.0037,0.00219
1790151232.392191,-0.0173,-0.0029,-1.00398,0.00513,0.00452,0.01644
1790151232.586821,-0.0096,0.01199,-1.00305,0.00584,0.00658,-0.00136
1790151232.586821,-0.00921,0.01117,-1.0039,0.00388,0.00754,-0.00126
1790151232.7268436,-0.01193,0.00906,-1.00199,0.00231,0.00525,-0.00103
1790151232.7846065,0.02054,-0.00842,-1.01931,0.00876,-0.01076,1.5618
1790151232.872672,0.00774,-0.0286,-1.00818,0.01226,0.00845,1.41175
1790151232.9900982,0.0323,0.04973,-0.99831,0.01031,0.02265,1.43965
1790151233.1972063,0.01959,0.02609,-1.01296,0.02007,-0.03068,1.5081
1790151233.4040685,0.02784,0.03062,-1.00792,-0.02581,-0.00388,1.51635
1790151233.4040685,0.02192,-0.00053,-1.01677,-0.02598,0.01527,1.54784
1790151233.6091223,0.00571,-0.04163,-1.00197,0.01055,-0.01296,1.58294
1790151233.6091223,0.00636,0.00276,-0.98217,0.0325,-0.00565,1.58839
1790151233.7300851,0.02643,0.0077,-1.00848,0.01825,-0.0045,1.58002
1790151233.8718462,-0.00464,0.02512,-1.00293,0.0383,0.01225,0.59723
1790151233.881609,0.01014,0.05368,-0.99882,-0.00332,0.00648,0.09121
1790151234.020227,-0.01042,-0.00333,-1.00143,0.00287,0.00595,-0.00191
1790151234.2225046,-0.01419,0.00745,-1.00111,0.00139,0.00433,-0.00056
1790151234.2245126,-0.01504,0.00866,-1.00221,0.00566,0.01254,0.01058
1790151234.423963,-0.01469,0.01151,-1.00079,0.00207,0.00585,0.00203
1790151234.638603,-0.01928,0.00108,-1.0029,0.0024,0.0052,0.02895
1790151234.7496178,0.00687,0.01635,-1.00245,0.00261,0.01129,-0.02414
1790151234.8118534,-0.00844,-0.00644,-1.00323,0.00344,0.00793,0.0127
1790151234.9298368,0.03508,0.0105,-1.00172,0.00693,0.01255,0.01012
1790151235.0270169,0.21704,0.004,-1.00657,0.01779,0.00686,0.00764
1790151235.1383674,0.10663,-0.03552,-0.98988,-0.01134,0.0026,-0.00413
1790151235.2158282,-0.06133,0.01298,-1.01767,-0.01927,0.00416,0.03572
1790151235.312145,-0.14452,0.03163,-0.99389,0.00454,0.08583,-0.02139
1790151235.4295626,-0.01284,0.01006,-0.99098,-0.00514,0.02052,0.00422
1790151235.5396225,0.09333,0.04106,-0.99015,0.03103,0.03305,-0.03152
1790151235.6529098,0.03267,0.01,-0.99742,-0.00709,0.03823,0.00382
1790151235.7504554,-0.03714,0.02636,-0.98506,0.02072,0.04387,-0.02956
1790151235.8157873,-0.06437,-0.0055,-1.00668,0.00611,0.02202,0.02454
1790151235.9523308,-0.0018,0.01278,-0.98848,0.03099,0.06077,-0.00415
1790151236.0104723,0.01161,-0.00709,-1.04615,-0.03248,-0.0419,0.05628
1790151236.2064865,0.02716,0.02053,-0.99134,0.06147,-0.01066,-0.03017
1790151236.2539158,-0.02547,0.02242,-1.00615,0.01283,-0.01291,0.00035
1790151236.319826,-0.01029,0.01272,-0.99013,6e-05,0.00943,0.00659
1790151236.4649565,0.00295,-0.01488,-1.02618,-0.02582,-0.0116,0.00822
1790151236.528796,0.01885,-0.00197,-0.99282,0.03931,0.03525,0.00587
1790151236.6782665,-0.02483,0.02018,-0.99517,0.02661,-0.00465,0.00311
1790151236.746742,-0.00961,0.03496,-1.00718,0.01915,0.03929,-0.01827
1790151236.8848345,-0.00407,0.00631,-1.00329,-0.01856,0.0051,0.00895
1790151237.074727,-0.13613,-0.01103,-1.00122,-0.00768,0.01463,0.02463
1790151237.286162,-0.00737,0.00806,-1.00331,-0.0011,0.00605,-0.00102
1790151237.5024366,-0.00457,0.00966,-1.00186,0.00645,0.00575,-0.00131
1790151237.694459,-0.00313,0.00603,-1.00304,0.00069,0.00678,0.00588
1790151237.7102425,-0.00451,0.012,-1.00548,0.00586,0.00471,-0.00952
1790151237.8061862,-0.00407,0.01388,-1.0015,0.00299,0.00595,-0.00344
1790151237.9028444,-0.0093,0.00103,-1.00201,0.00233,0.00641,0.00649
1790151238.1107886,-0.00655,0.01089,-1.00162,0.00591,0.00832,-0.00324
